t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,ux,uy,uz,joint1,joint2,joint3,gripper
14.140000,0.046063,-0.072404,1.171657,0.000000,0.000000,0.000000,1.000000,-0.080122,0.015361,0.005262,-0.026761,0.018824,-0.014495,0.000000,0.000000,2.000000,0.000000
14.150000,0.045262,-0.072251,1.171709,0.000000,0.000000,0.000000,1.000000,-0.080390,0.015549,0.005117,-0.026213,0.018918,-0.014556,0.000000,0.000000,2.000000,0.000000
14.160000,0.044458,-0.072095,1.171761,0.000000,0.000000,0.000000,1.000000,-0.080652,0.015739,0.004971,-0.025664,0.019011,-0.014617,0.000000,0.000000,2.000000,0.000000
14.170000,0.043651,-0.071938,1.171810,0.000000,0.000000,0.000000,1.000000,-0.080909,0.015929,0.004825,-0.025114,0.019105,-0.014676,0.000000,0.000000,2.000000,0.000000
14.180000,0.042842,-0.071778,1.171859,0.000000,0.000000,0.000000,1.000000,-0.081160,0.016120,0.004679,-0.024564,0.019198,-0.014735,0.000000,0.000000,2.000000,0.000000
14.190000,0.042031,-0.071617,1.171905,0.000000,0.000000,0.000000,1.000000,-0.081405,0.016312,0.004531,-0.024012,0.019290,-0.014793,0.000000,0.000000,2.000000,0.000000
14.200000,0.041217,-0.071454,1.171951,0.000000,0.000000,0.000000,1.000000,-0.081646,0.016505,0.004383,-0.023459,0.019383,-0.014851,0.000000,0.000000,2.000000,0.000000
14.210000,0.040400,-0.071289,1.171994,0.000000,0.000000,0.000000,1.000000,-0.081880,0.016698,0.004235,-0.022906,0.019475,-0.014907,0.000000,0.000000,2.000000,0.000000
14.220000,0.039581,-0.071122,1.172037,0.000000,0.000000,0.000000,1.000000,-0.082109,0.016893,0.004086,-0.022352,0.019566,-0.014963,0.000000,0.000000,2.000000,0.000000
14.230000,0.038760,-0.070953,1.172078,0.000000,0.000000,0.000000,1.000000,-0.082333,0.017089,0.003936,-0.021798,0.019658,-0.015019,0.000000,0.000000,2.000000,0.000000
14.240000,0.037937,-0.070782,1.172117,0.000000,0.000000,0.000000,1.000000,-0.082551,0.017285,0.003786,-0.021242,0.019748,-0.015073,0.000000,0.000000,2.000000,0.000000
14.250000,0.037111,-0.070609,1.172155,0.000000,0.000000,0.000000,1.000000,-0.082763,0.017483,0.003635,-0.020687,0.019838,-0.015127,0.000000,0.000000,2.000000,0.000000
14.260000,0.036284,-0.070435,1.172191,0.000000,0.000000,0.000000,1.000000,-0.082970,0.017681,0.003484,-0.020131,0.019928,-0.015180,0.000000,0.000000,2.000000,0.000000
14.270000,0.035454,-0.070258,1.172226,0.000000,0.000000,0.000000,1.000000,-0.083171,0.017881,0.003332,-0.019575,0.020017,-0.015233,0.000000,0.000000,2.000000,0.000000
14.280000,0.034622,-0.070079,1.172259,0.000000,0.000000,0.000000,1.000000,-0.083367,0.018081,0.003180,-0.019018,0.020105,-0.015284,0.000000,0.000000,2.000000,0.000000
14.290000,0.033789,-0.069898,1.172291,0.000000,0.000000,0.000000,1.000000,-0.083557,0.018282,0.003027,-0.018462,0.020192,-0.015335,0.000000,0.000000,2.000000,0.000000
14.300000,0.032953,-0.069715,1.172321,0.000000,0.000000,0.000000,1.000000,-0.083742,0.018484,0.002874,-0.017905,0.020279,-0.015385,0.000000,0.000000,2.000000,0.000000
14.310000,0.032116,-0.069530,1.172350,0.000000,0.000000,0.000000,1.000000,-0.083921,0.018686,0.002720,-0.017348,0.020365,-0.015434,0.000000,0.000000,2.000000,0.000000
14.320000,0.031277,-0.069344,1.172377,0.000000,0.000000,0.000000,1.000000,-0.084094,0.018890,0.002565,-0.016791,0.020450,-0.015483,0.000000,0.000000,2.000000,0.000000
14.330000,0.030436,-0.069155,1.172403,0.000000,0.000000,0.000000,1.000000,-0.084262,0.019095,0.002411,-0.016234,0.020534,-0.015531,0.000000,0.000000,2.000000,0.000000
14.340000,0.029593,-0.068964,1.172427,0.000000,0.000000,0.000000,1.000000,-0.084425,0.019300,0.002255,-0.015677,0.020618,-0.015577,0.000000,0.000000,2.000000,0.000000
14.350000,0.028749,-0.068771,1.172450,0.000000,0.000000,0.000000,1.000000,-0.084581,0.019506,0.002099,-0.015121,0.020700,-0.015623,0.000000,0.000000,2.000000,0.000000
14.360000,0.027903,-0.068576,1.172471,0.000000,0.000000,0.000000,1.000000,-0.084733,0.019713,0.001943,-0.014564,0.020782,-0.015669,0.000000,0.000000,2.000000,0.000000
14.370000,0.027056,-0.068379,1.172490,0.000000,0.000000,0.000000,1.000000,-0.084878,0.019921,0.001787,-0.014008,0.020862,-0.015713,0.000000,0.000000,2.000000,0.000000
14.380000,0.026207,-0.068179,1.172508,0.000000,0.000000,0.000000,1.000000,-0.085018,0.020130,0.001629,-0.013453,0.020941,-0.015756,0.000000,0.000000,2.000000,0.000000
14.390000,0.025357,-0.067978,1.172524,0.000000,0.000000,0.000000,1.000000,-0.085153,0.020339,0.001472,-0.012897,0.021020,-0.015799,0.000000,0.000000,2.000000,0.000000
14.400000,0.024505,-0.067775,1.172539,0.000000,0.000000,0.000000,1.000000,-0.085282,0.020549,0.001314,-0.012343,0.021097,-0.015841,0.000000,0.000000,2.000000,0.000000
14.410000,0.023652,-0.067569,1.172552,0.000000,0.000000,0.000000,1.000000,-0.085405,0.020760,0.001155,-0.011789,0.021173,-0.015882,0.000000,0.000000,2.000000,0.000000
14.420000,0.022798,-0.067362,1.172564,0.000000,0.000000,0.000000,1.000000,-0.085523,0.020972,0.000997,-0.011235,0.021248,-0.015922,0.000000,0.000000,2.000000,0.000000
14.430000,0.021943,-0.067152,1.172574,0.000000,0.000000,0.000000,1.000000,-0.085636,0.021184,0.000837,-0.010682,0.021321,-0.015961,0.000000,0.000000,2.000000,0.000000
14.440000,0.021087,-0.066940,1.172582,0.000000,0.000000,0.000000,1.000000,-0.085742,0.021398,0.000678,-0.010130,0.021394,-0.015999,0.000000,0.000000,2.000000,0.000000
14.450000,0.020229,-0.066726,1.172589,0.000000,0.000000,0.000000,1.000000,-0.085844,0.021612,0.000518,-0.009579,0.021465,-0.016037,0.000000,0.000000,2.000000,0.000000
14.460000,0.019371,-0.066510,1.172594,0.000000,0.000000,0.000000,1.000000,-0.085939,0.021826,0.000357,-0.009029,0.021534,-0.016073,0.000000,0.000000,2.000000,0.000000
14.470000,0.018511,-0.066292,1.172598,0.000000,0.000000,0.000000,1.000000,-0.086030,0.022042,0.000197,-0.008480,0.021603,-0.016108,0.000000,0.000000,2.000000,0.000000
14.480000,0.017651,-0.066071,1.172600,0.000000,0.000000,0.000000,1.000000,-0.086115,0.022258,0.000036,-0.007931,0.021669,-0.016143,0.000000,0.000000,2.000000,0.000000
14.490000,0.016790,-0.065849,1.172600,0.000000,0.000000,0.000000,1.000000,-0.086194,0.022474,-0.000126,-0.007384,0.021735,-0.016177,0.000000,0.000000,2.000000,0.000000
14.500000,0.015928,-0.065624,1.172599,0.000000,0.000000,0.000000,1.000000,-0.086268,0.022692,-0.000288,-0.006838,0.021799,-0.016209,0.000000,0.000000,2.000000,0.000000
14.510000,0.015065,-0.065397,1.172596,0.000000,0.000000,0.000000,1.000000,-0.086336,0.022910,-0.000450,-0.006293,0.021861,-0.016241,0.000000,0.000000,2.000000,0.000000
14.520000,0.014202,-0.065168,1.172591,0.000000,0.000000,0.000000,1.000000,-0.086399,0.023128,-0.000612,-0.005750,0.021921,-0.016272,0.000000,0.000000,2.000000,0.000000
14.530000,0.013338,-0.064937,1.172585,0.000000,0.000000,0.000000,1.000000,-0.086457,0.023347,-0.000775,-0.005208,0.021981,-0.016302,0.000000,0.000000,2.000000,0.000000
14.540000,0.012473,-0.064703,1.172577,0.000000,0.000000,0.000000,1.000000,-0.086509,0.023567,-0.000938,-0.004667,0.022038,-0.016330,0.000000,0.000000,2.000000,0.000000
14.550000,0.011608,-0.064467,1.172568,0.000000,0.000000,0.000000,1.000000,-0.086555,0.023788,-0.001101,-0.004128,0.022094,-0.016358,0.000000,0.000000,2.000000,0.000000
14.560000,0.010743,-0.064230,1.172557,0.000000,0.000000,0.000000,1.000000,-0.086597,0.024009,-0.001265,-0.003590,0.022148,-0.016385,0.000000,0.000000,2.000000,0.000000
14.570000,0.009877,-0.063990,1.172544,0.000000,0.000000,0.000000,1.000000,-0.086632,0.024230,-0.001429,-0.003054,0.022200,-0.016411,0.000000,0.000000,2.000000,0.000000
14.580000,0.009010,-0.063747,1.172530,0.000000,0.000000,0.000000,1.000000,-0.086663,0.024452,-0.001593,-0.002520,0.022250,-0.016435,0.000000,0.000000,2.000000,0.000000
14.590000,0.008144,-0.063503,1.172514,0.000000,0.000000,0.000000,1.000000,-0.086688,0.024674,-0.001757,-0.001987,0.022299,-0.016459,0.000000,0.000000,2.000000,0.000000
14.600000,0.007277,-0.063256,1.172497,0.000000,0.000000,0.000000,1.000000,-0.086708,0.024897,-0.001922,-0.001456,0.022345,-0.016482,0.000000,0.000000,2.000000,0.000000
14.610000,0.006410,-0.063007,1.172477,0.000000,0.000000,0.000000,1.000000,-0.086723,0.025121,-0.002086,-0.000927,0.022390,-0.016504,0.000000,0.000000,2.000000,0.000000
14.620000,0.005543,-0.062756,1.172456,0.000000,0.000000,0.000000,1.000000,-0.086732,0.025345,-0.002251,-0.000400,0.022433,-0.016524,0.000000,0.000000,2.000000,0.000000
14.630000,0.004675,-0.062502,1.172434,0.000000,0.000000,0.000000,1.000000,-0.086736,0.025569,-0.002417,0.000125,0.022473,-0.016544,0.000000,0.000000,2.000000,0.000000
14.640000,0.003808,-0.062247,1.172410,0.000000,0.000000,0.000000,1.000000,-0.086735,0.025794,-0.002582,0.000648,0.022512,-0.016562,0.000000,0.000000,2.000000,0.000000
14.650000,0.002941,-0.061989,1.172384,0.000000,0.000000,0.000000,1.000000,-0.086728,0.026019,-0.002748,0.001168,0.022549,-0.016580,0.000000,0.000000,2.000000,0.000000
14.660000,0.002073,-0.061728,1.172357,0.000000,0.000000,0.000000,1.000000,-0.086716,0.026244,-0.002914,0.001687,0.022583,-0.016596,0.000000,0.000000,2.000000,0.000000
14.670000,0.001206,-0.061466,1.172327,0.000000,0.000000,0.000000,1.000000,-0.086700,0.026470,-0.003080,0.002203,0.022615,-0.016611,0.000000,0.000000,2.000000,0.000000
14.680000,0.000339,-0.061201,1.172297,0.000000,0.000000,0.000000,1.000000,-0.086678,0.026696,-0.003246,0.002717,0.022646,-0.016625,0.000000,0.000000,2.000000,0.000000
14.690000,-0.000528,-0.060934,1.172264,0.000000,0.000000,0.000000,1.000000,-0.086650,0.026923,-0.003412,0.003229,0.022673,-0.016638,0.000000,0.000000,2.000000,0.000000
14.700000,-0.001394,-0.060665,1.172230,0.000000,0.000000,0.000000,1.000000,-0.086618,0.027150,-0.003578,0.003738,0.022699,-0.016650,0.000000,0.000000,2.000000,0.000000
14.710000,-0.002260,-0.060394,1.172194,0.000000,0.000000,0.000000,1.000000,-0.086581,0.027377,-0.003745,0.004245,0.022722,-0.016661,0.000000,0.000000,2.000000,0.000000
14.720000,-0.003126,-0.060120,1.172157,0.000000,0.000000,0.000000,1.000000,-0.086538,0.027604,-0.003911,0.004749,0.022743,-0.016670,0.000000,0.000000,2.000000,0.000000
14.730000,-0.003991,-0.059844,1.172118,0.000000,0.000000,0.000000,1.000000,-0.086491,0.027831,-0.004078,0.005250,0.022762,-0.016679,0.000000,0.000000,2.000000,0.000000
14.740000,-0.004856,-0.059566,1.172077,0.000000,0.000000,0.000000,1.000000,-0.086438,0.028059,-0.004245,0.005749,0.022778,-0.016686,0.000000,0.000000,2.000000,0.000000
14.750000,-0.005721,-0.059285,1.172034,0.000000,0.000000,0.000000,1.000000,-0.086381,0.028287,-0.004412,0.006245,0.022791,-0.016692,0.000000,0.000000,2.000000,0.000000
14.760000,-0.006585,-0.059002,1.171990,0.000000,0.000000,0.000000,1.000000,-0.086318,0.028515,-0.004579,0.006738,0.022802,-0.016697,0.000000,0.000000,2.000000,0.000000
14.770000,-0.007448,-0.058717,1.171945,0.000000,0.000000,0.000000,1.000000,-0.086251,0.028743,-0.004746,0.007228,0.022811,-0.016701,0.000000,0.000000,2.000000,0.000000
14.780000,-0.008310,-0.058430,1.171897,0.000000,0.000000,0.000000,1.000000,-0.086179,0.028971,-0.004913,0.007715,0.022817,-0.016704,0.000000,0.000000,2.000000,0.000000
14.790000,-0.009172,-0.058140,1.171848,0.000000,0.000000,0.000000,1.000000,-0.086102,0.029199,-0.005080,0.008199,0.022820,-0.016705,0.000000,0.000000,2.000000,0.000000
14.800000,-0.010033,-0.057848,1.171797,0.000000,0.000000,0.000000,1.000000,-0.086020,0.029427,-0.005247,0.008680,0.022821,-0.016705,0.000000,0.000000,2.000000,0.000000
14.810000,-0.010893,-0.057554,1.171745,0.000000,0.000000,0.000000,1.000000,-0.085933,0.029655,-0.005414,0.009158,0.022819,-0.016704,0.000000,0.000000,2.000000,0.000000
14.820000,-0.011753,-0.057257,1.171691,0.000000,0.000000,0.000000,1.000000,-0.085841,0.029884,-0.005581,0.009632,0.022814,-0.016702,0.000000,0.000000,2.000000,0.000000
14.830000,-0.012611,-0.056958,1.171635,0.000000,0.000000,0.000000,1.000000,-0.085745,0.030112,-0.005748,0.010103,0.022807,-0.016698,0.000000,0.000000,2.000000,0.000000
14.840000,-0.013468,-0.056657,1.171577,0.000000,0.000000,0.000000,1.000000,-0.085644,0.030340,-0.005915,0.010571,0.022797,-0.016694,0.000000,0.000000,2.000000,0.000000
14.850000,-0.014325,-0.056354,1.171518,0.000000,0.000000,0.000000,1.000000,-0.085538,0.030568,-0.006082,0.011036,0.022783,-0.016688,0.000000,0.000000,2.000000,0.000000
14.860000,-0.015180,-0.056048,1.171457,0.000000,0.000000,0.000000,1.000000,-0.085428,0.030796,-0.006249,0.011497,0.022767,-0.016681,0.000000,0.000000,2.000000,0.000000
14.870000,-0.016035,-0.055740,1.171395,0.000000,0.000000,0.000000,1.000000,-0.085313,0.031023,-0.006415,0.011954,0.022748,-0.016672,0.000000,0.000000,2.000000,0.000000
14.880000,-0.016888,-0.055430,1.171331,0.000000,0.000000,0.000000,1.000000,-0.085193,0.031251,-0.006582,0.012408,0.022726,-0.016662,0.000000,0.000000,2.000000,0.000000
14.890000,-0.017740,-0.055117,1.171265,0.000000,0.000000,0.000000,1.000000,-0.085069,0.031478,-0.006749,0.012858,0.022702,-0.016651,0.000000,0.000000,2.000000,0.000000
14.900000,-0.018590,-0.054802,1.171197,0.000000,0.000000,0.000000,1.000000,-0.084941,0.031705,-0.006915,0.013304,0.022674,-0.016639,0.000000,0.000000,2.000000,0.000000
14.910000,-0.019440,-0.054485,1.171128,0.000000,0.000000,0.000000,1.000000,-0.084808,0.031932,-0.007082,0.013746,0.022642,-0.016625,0.000000,0.000000,2.000000,0.000000
14.920000,-0.020288,-0.054166,1.171057,0.000000,0.000000,0.000000,1.000000,-0.084670,0.032158,-0.007248,0.014185,0.022608,-0.016610,0.000000,0.000000,2.000000,0.000000
14.930000,-0.021134,-0.053845,1.170985,0.000000,0.000000,0.000000,1.000000,-0.084528,0.032384,-0.007414,0.014620,0.022571,-0.016594,0.000000,0.000000,2.000000,0.000000
14.940000,-0.021980,-0.053521,1.170911,0.000000,0.000000,0.000000,1.000000,-0.084382,0.032610,-0.007580,0.015050,0.022530,-0.016576,0.000000,0.000000,2.000000,0.000000
14.950000,-0.022824,-0.053195,1.170835,0.000000,0.000000,0.000000,1.000000,-0.084232,0.032835,-0.007746,0.015477,0.022487,-0.016558,0.000000,0.000000,2.000000,0.000000
14.960000,-0.023666,-0.052866,1.170757,0.000000,0.000000,0.000000,1.000000,-0.084077,0.033060,-0.007911,0.015899,0.022439,-0.016537,0.000000,0.000000,2.000000,0.000000
14.970000,-0.024507,-0.052536,1.170678,0.000000,0.000000,0.000000,1.000000,-0.083918,0.033285,-0.008077,0.016317,0.022389,-0.016516,0.000000,0.000000,2.000000,0.000000
14.980000,-0.025346,-0.052203,1.170598,0.000000,0.000000,0.000000,1.000000,-0.083755,0.033508,-0.008242,0.016731,0.022335,-0.016493,0.000000,0.000000,2.000000,0.000000
14.990000,-0.026183,-0.051868,1.170515,0.000000,0.000000,0.000000,1.000000,-0.083587,0.033732,-0.008407,0.017140,0.022278,-0.016468,0.000000,0.000000,2.000000,0.000000
15.000000,-0.027019,-0.051530,1.170431,0.000000,0.000000,0.000000,1.000000,-0.083416,0.033955,-0.008571,0.017545,0.022218,-0.016443,0.000000,0.000000,2.000000,0.000000
15.010000,-0.027853,-0.051191,1.170345,0.000000,0.000000,0.000000,1.000000,-0.083240,0.034177,-0.008736,0.017946,0.022154,-0.016415,0.000000,0.000000,2.000000,0.000000
15.020000,-0.028686,-0.050849,1.170258,0.000000,0.000000,0.000000,1.000000,-0.083061,0.034398,-0.008900,0.018342,0.022086,-0.016387,0.000000,0.000000,2.000000,0.000000
15.030000,-0.029516,-0.050505,1.170169,0.000000,0.000000,0.000000,1.000000,-0.082878,0.034619,-0.009064,0.018734,0.022015,-0.016357,0.000000,0.000000,2.000000,0.000000
15.040000,-0.030345,-0.050159,1.170078,0.000000,0.000000,0.000000,1.000000,-0.082690,0.034839,-0.009227,0.019120,0.021941,-0.016326,0.000000,0.000000,2.000000,0.000000
15.050000,-0.031172,-0.049811,1.169986,0.000000,0.000000,0.000000,1.000000,-0.082499,0.035059,-0.009391,0.019502,0.021862,-0.016293,0.000000,0.000000,2.000000,0.000000
15.060000,-0.031997,-0.049460,1.169892,0.000000,0.000000,0.000000,1.000000,-0.082304,0.035277,-0.009554,0.019880,0.021780,-0.016259,0.000000,0.000000,2.000000,0.000000
15.070000,-0.032820,-0.049107,1.169797,0.000000,0.000000,0.000000,1.000000,-0.082105,0.035495,-0.009716,0.020252,0.021695,-0.016223,0.000000,0.000000,2.000000,0.000000
15.080000,-0.033641,-0.048752,1.169700,0.000000,0.000000,0.000000,1.000000,-0.081903,0.035712,-0.009878,0.020620,0.021605,-0.016186,0.000000,0.000000,2.000000,0.000000
15.090000,-0.034460,-0.048395,1.169601,0.000000,0.000000,0.000000,1.000000,-0.081697,0.035928,-0.010040,0.020982,0.021512,-0.016148,0.000000,0.000000,2.000000,0.000000
15.100000,-0.035277,-0.048036,1.169500,0.000000,0.000000,0.000000,1.000000,-0.081487,0.036143,-0.010202,0.021339,0.021415,-0.016108,0.000000,0.000000,2.000000,0.000000
15.110000,-0.036092,-0.047674,1.169398,0.000000,0.000000,0.000000,1.000000,-0.081273,0.036357,-0.010363,0.021692,0.021315,-0.016066,0.000000,0.000000,2.000000,0.000000
15.120000,-0.036905,-0.047311,1.169295,0.000000,0.000000,0.000000,1.000000,-0.081056,0.036571,-0.010524,0.022039,0.021210,-0.016023,0.000000,0.000000,2.000000,0.000000
15.130000,-0.037715,-0.046945,1.169189,0.000000,0.000000,0.000000,1.000000,-0.080836,0.036783,-0.010684,0.022381,0.021101,-0.015979,0.000000,0.000000,2.000000,0.000000
15.140000,-0.038524,-0.046577,1.169083,0.000000,0.000000,0.000000,1.000000,-0.080612,0.036994,-0.010844,0.022717,0.020989,-0.015933,0.000000,0.000000,2.000000,0.000000
15.150000,-0.039330,-0.046207,1.168974,0.000000,0.000000,0.000000,1.000000,-0.080385,0.037204,-0.011003,0.023048,0.020872,-0.015886,0.000000,0.000000,2.000000,0.000000
15.160000,-0.040134,-0.045835,1.168864,0.000000,0.000000,0.000000,1.000000,-0.080155,0.037412,-0.011162,0.023374,0.020752,-0.015837,0.000000,0.000000,2.000000,0.000000
15.170000,-0.040935,-0.045461,1.168753,0.000000,0.000000,0.000000,1.000000,-0.079921,0.037620,-0.011320,0.023694,0.020627,-0.015786,0.000000,0.000000,2.000000,0.000000
15.180000,-0.041734,-0.045085,1.168639,0.000000,0.000000,0.000000,1.000000,-0.079684,0.037826,-0.011478,0.024009,0.020498,-0.015734,0.000000,0.000000,2.000000,0.000000
15.190000,-0.042531,-0.044707,1.168525,0.000000,0.000000,0.000000,1.000000,-0.079444,0.038031,-0.011635,0.024318,0.020365,-0.015681,0.000000,0.000000,2.000000,0.000000
15.200000,-0.043326,-0.044326,1.168408,0.000000,0.000000,0.000000,1.000000,-0.079201,0.038235,-0.011792,0.024621,0.020228,-0.015626,0.000000,0.000000,2.000000,0.000000
15.210000,-0.044118,-0.043944,1.168290,0.000000,0.000000,0.000000,1.000000,-0.078954,0.038437,-0.011948,0.024918,0.020087,-0.015569,0.000000,0.000000,2.000000,0.000000
15.220000,-0.044907,-0.043560,1.168171,0.000000,0.000000,0.000000,1.000000,-0.078705,0.038638,-0.012104,0.025210,0.019941,-0.015511,0.000000,0.000000,2.000000,0.000000
15.230000,-0.045694,-0.043173,1.168050,0.000000,0.000000,0.000000,1.000000,-0.078453,0.038837,-0.012259,0.025495,0.019791,-0.015451,0.000000,0.000000,2.000000,0.000000
15.240000,-0.046479,-0.042785,1.167927,0.000000,0.000000,0.000000,1.000000,-0.078198,0.039035,-0.012414,0.025775,0.019637,-0.015390,0.000000,0.000000,2.000000,0.000000
15.250000,-0.047261,-0.042395,1.167803,0.000000,0.000000,0.000000,1.000000,-0.077940,0.039232,-0.012568,0.026049,0.019478,-0.015327,0.000000,0.000000,2.000000,0.000000
15.260000,-0.048040,-0.042002,1.167677,0.000000,0.000000,0.000000,1.000000,-0.077680,0.039426,-0.012721,0.026316,0.019315,-0.015262,0.000000,0.000000,2.000000,0.000000
15.270000,-0.048817,-0.041608,1.167550,0.000000,0.000000,0.000000,1.000000,-0.077417,0.039619,-0.012873,0.026578,0.019148,-0.015196,0.000000,0.000000,2.000000,0.000000
15.280000,-0.049591,-0.041212,1.167421,0.000000,0.000000,0.000000,1.000000,-0.077151,0.039811,-0.013025,0.026833,0.018976,-0.015128,0.000000,0.000000,2.000000,0.000000
15.290000,-0.050363,-0.040814,1.167291,0.000000,0.000000,0.000000,1.000000,-0.076883,0.040001,-0.013177,0.027082,0.018799,-0.015059,0.000000,0.000000,2.000000,0.000000
15.300000,-0.051132,-0.040414,1.167159,0.000000,0.000000,0.000000,1.000000,-0.076612,0.040189,-0.013327,0.027324,0.018618,-0.014988,0.000000,0.000000,2.000000,0.000000
15.310000,-0.051898,-0.040012,1.167026,0.000000,0.000000,0.000000,1.000000,-0.076339,0.040375,-0.013477,0.027560,0.018432,-0.014915,0.000000,0.000000,2.000000,0.000000
15.320000,-0.052661,-0.039608,1.166891,0.000000,0.000000,0.000000,1.000000,-0.076063,0.040559,-0.013626,0.027790,0.018242,-0.014841,0.000000,0.000000,2.000000,0.000000
15.330000,-0.053422,-0.039202,1.166755,0.000000,0.000000,0.000000,1.000000,-0.075785,0.040742,-0.013775,0.028013,0.018047,-0.014765,0.000000,0.000000,2.000000,0.000000
15.340000,-0.054180,-0.038795,1.166617,0.000000,0.000000,0.000000,1.000000,-0.075505,0.040922,-0.013922,0.028230,0.017847,-0.014687,0.000000,0.000000,2.000000,0.000000
15.350000,-0.054935,-0.038386,1.166478,0.000000,0.000000,0.000000,1.000000,-0.075223,0.041101,-0.014069,0.028439,0.017642,-0.014608,0.000000,0.000000,2.000000,0.000000
